,Unnamed: 0,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords,part_manually,part_llama3
173740,173740,user_845,the shades are sharper,3DHE4R9OCY4EWD4TYB49UF41CN4G2A,477.0,6c19af16f46fa4699b2dd2b9747d7d2e,lamp,ShapeNet,66111d2c7a23b0feb404555b84577afb,lamp,ShapeNet,False,lamp/ShapeNet/66111d2c7a23b0feb404555b84577afb,lamp/ShapeNet/6c19af16f46fa4699b2dd2b9747d7d2e,True,lamp,lamp,3,"['the', 'shades', 'are', 'sharp', '-er']",5,the shades are sharp -er,train,train,train,train,"[1, 10, 1847, 16, 206, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173742,173742,user_952,The tube part is slightly thinner.,30JNVC0ORBD9OS1PKSCSBXE57SUQHU,71.0,893d9bdf1d7efe71bb5bd941c6665c21,lamp,ShapeNet,e94644a89151a426876b50fc31ccedf9,lamp,ShapeNet,False,lamp/ShapeNet/e94644a89151a426876b50fc31ccedf9,lamp/ShapeNet/893d9bdf1d7efe71bb5bd941c6665c21,True,lamp,lamp,3,"['the', 'tube', 'part', 'is', 'slightly', 'thin', '-er']",7,the tube part is slightly thin -er,train,train,train,train,"[1, 10, 218, 311, 7, 174, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,tube
173743,173743,user_1696,the base is more cylindrical,3LEP4MGT3IT586UYFEWCPN48T0YBDS,632.0,893d9bdf1d7efe71bb5bd941c6665c21,lamp,ShapeNet,e94644a89151a426876b50fc31ccedf9,lamp,ShapeNet,False,lamp/ShapeNet/e94644a89151a426876b50fc31ccedf9,lamp/ShapeNet/893d9bdf1d7efe71bb5bd941c6665c21,True,lamp,lamp,3,"['the', 'base', 'is', 'more', 'cylindrical']",5,the base is more cylindrical,train,train,train,train,"[1, 10, 103, 7, 34, 176, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173745,173745,user_947,Its shade is thinner and more cylindrical.,3XC1O3LBOUFO24C7SHLL8UIZ8GSLT0,43.0,80d86a40527fd0a7edd4171cd40b3feb,lamp,ShapeNet,5f0a23ce527d0be52f38c0d2792fb5e,lamp,ShapeNet,False,lamp/ShapeNet/5f0a23ce527d0be52f38c0d2792fb5e,lamp/ShapeNet/80d86a40527fd0a7edd4171cd40b3feb,False,lamp,lamp,3,"['its', 'shade', 'is', 'thin', '-er', 'and', 'more', 'cylindrical']",8,its shade is thin -er and more cylindrical,train,train,train,train,"[1, 5, 1873, 7, 60, 9, 47, 34, 176, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173747,173747,user_1696,the tube is ridged,3I0BTBYZAZE7MUMFDUM1IRIQKK70Y3,100.0,ec2806b889462892a84fca5de7f98b9e,lamp,ShapeNet,8c4539bca010eae1cd74bafe512884c,lamp,ShapeNet,False,lamp/ShapeNet/8c4539bca010eae1cd74bafe512884c,lamp/ShapeNet/ec2806b889462892a84fca5de7f98b9e,False,lamp,lamp,3,"['the', 'tube', 'is', 'ridged']",4,the tube is ridged,train,train,train,train,"[1, 10, 218, 7, 896, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173748,173748,user_704,Its shade is taller.,3QHK8ZVMIOBO6IIQSVU080CD2A0LBK,145.0,eedd40c0191a90a5cbde89e0c48a01bf,lamp,ShapeNet,1d198eb08540837be9bd6b804c8484dd,lamp,ShapeNet,False,lamp/ShapeNet/1d198eb08540837be9bd6b804c8484dd,lamp/ShapeNet/eedd40c0191a90a5cbde89e0c48a01bf,False,lamp,lamp,3,"['its', 'shade', 'is', 'tall', '-er']",5,its shade is tall -er,train,train,train,train,"[1, 5, 1873, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173749,173749,user_360,The base is smaller.,3Z4XG4ZF4AK04E1832DESSHZ1DGX8A,88.0,eedd40c0191a90a5cbde89e0c48a01bf,lamp,ShapeNet,1d198eb08540837be9bd6b804c8484dd,lamp,ShapeNet,False,lamp/ShapeNet/1d198eb08540837be9bd6b804c8484dd,lamp/ShapeNet/eedd40c0191a90a5cbde89e0c48a01bf,False,lamp,lamp,3,"['the', 'base', 'is', 'small', '-er']",5,the base is small -er,train,train,train,train,"[1, 10, 103, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173750,173750,user_1106,The shade is under the base,3DH6GAKTY0I4OFS5HOZTOQLC2SAZYG,80.0,b286c9c136784db2af1744fdb1fbe7df,lamp,ShapeNet,5493cc3e023e9e6ffcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/5493cc3e023e9e6ffcb8d8c6d4df8143,lamp/ShapeNet/b286c9c136784db2af1744fdb1fbe7df,False,lamp,lamp,3,"['the', 'shade', 'is', 'under', 'the', 'base']",6,the shade is under the base,train,train,train,train,"[1, 10, 1873, 7, 922, 10, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,shade
173752,173752,user_845,it has a tapered pole,3P59JYT76NDI1IQZIB3GTYJQ2IH2TC,701.0,2e32934d4a49c374b20bab10aa3ece03,lamp,ShapeNet,d682bfc447413fd167a9bb855340227f,lamp,ShapeNet,False,lamp/ShapeNet/d682bfc447413fd167a9bb855340227f,lamp/ShapeNet/2e32934d4a49c374b20bab10aa3ece03,True,lamp,lamp,3,"['it', 'has', 'a', 'tapered', 'pole']",5,it has a tapered pole,train,train,train,train,"[1, 23, 24, 26, 352, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173755,173755,user_158,Its does not have poles.,30X31N5D65J6RL8O6QR5PB62CM8ASD,161.0,6512e3a8e6566fd0cf004563556ddb36,lamp,ShapeNet,lamp_0045,lamp,ModelNet,False,lamp/ModelNet/lamp_0045,lamp/ShapeNet/6512e3a8e6566fd0cf004563556ddb36,False,lamp,lamp,3,"['its', 'does', 'not', 'have', 'poles']",5,its does not have poles,train,train,train,train,"[1, 5, 39, 40, 84, 1008, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173756,173756,user_704,Its shade has an opening at the top.,3ATTHHXXWCHTTKDLCOP55HBD49MXIJ,29.0,6512e3a8e6566fd0cf004563556ddb36,lamp,ShapeNet,lamp_0045,lamp,ModelNet,False,lamp/ModelNet/lamp_0045,lamp/ShapeNet/6512e3a8e6566fd0cf004563556ddb36,False,lamp,lamp,3,"['its', 'shade', 'has', 'an', 'opening', 'at', 'the', 'top']",8,its shade has an opening at the top,train,train,train,train,"[1, 5, 1873, 24, 72, 197, 98, 10, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173758,173758,user_17,it has a wider shade,3TS1AR6UQS7F4E54T3FM8LLXMNX7FN,95.0,a5b394e2c98f6233636c7e486232cac1,lamp,ShapeNet,b9283738780e29c23a5fb687d9cb4ec7,lamp,ShapeNet,False,lamp/ShapeNet/b9283738780e29c23a5fb687d9cb4ec7,lamp/ShapeNet/a5b394e2c98f6233636c7e486232cac1,True,lamp,lamp,3,"['it', 'has', 'a', 'wide', '-er', 'shade']",6,it has a wide -er shade,train,train,train,train,"[1, 23, 24, 26, 83, 9, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173759,173759,user_203,The tube is off center.,39PAAFCODOTRY9O16LNRV3G1ZF3TV2,73.0,fc8345dacde827e376e9713f57a5fcb6,lamp,ShapeNet,2af318d179f969aecbde89e0c48a01bf,lamp,ShapeNet,False,lamp/ShapeNet/2af318d179f969aecbde89e0c48a01bf,lamp/ShapeNet/fc8345dacde827e376e9713f57a5fcb6,False,lamp,lamp,3,"['the', 'tube', 'is', 'off', 'center']",5,the tube is off center,train,train,train,train,"[1, 10, 218, 7, 57, 165, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173760,173760,user_1696,the arm is less bent,3HVVDCPGTGL823J6BWAB22KVHV3TY7,688.0,fc8345dacde827e376e9713f57a5fcb6,lamp,ShapeNet,2af318d179f969aecbde89e0c48a01bf,lamp,ShapeNet,False,lamp/ShapeNet/2af318d179f969aecbde89e0c48a01bf,lamp/ShapeNet/fc8345dacde827e376e9713f57a5fcb6,False,lamp,lamp,3,"['the', 'arm', 'is', 'less', 'bent']",5,the arm is less bent,train,train,train,train,"[1, 10, 517, 7, 229, 173, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173761,173761,user_845,it doesn't have a base,3CTOC39K39JV9GR0CT67NJDPFVA7JO,327.0,aa78d1c91a8949313c8d0fdfb1cc2535,lamp,ShapeNet,545ce32e4a72ac04352681850fbc4af9,lamp,ShapeNet,False,lamp/ShapeNet/545ce32e4a72ac04352681850fbc4af9,lamp/ShapeNet/aa78d1c91a8949313c8d0fdfb1cc2535,False,lamp,lamp,3,"['it', 'does', 'not', 'have', 'a', 'base']",6,it does not have a base,train,train,train,train,"[1, 23, 39, 40, 84, 26, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173762,173762,user_2122,has a thicker pole,3WRFBPLXRCH9RNHYPFV939IQJDUN34,61.0,aa78d1c91a8949313c8d0fdfb1cc2535,lamp,ShapeNet,545ce32e4a72ac04352681850fbc4af9,lamp,ShapeNet,False,lamp/ShapeNet/545ce32e4a72ac04352681850fbc4af9,lamp/ShapeNet/aa78d1c91a8949313c8d0fdfb1cc2535,False,lamp,lamp,3,"['has', 'a', 'thick', '-er', 'pole']",5,has a thick -er pole,train,train,train,train,"[1, 24, 26, 54, 9, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173763,173763,user_947,"It has a wider, circular base.",32RIADZISUXRPWS7XPHEC8K2KBIS4O,57.0,5656f1bb53d675ffcb8d8c6d4df8143,lamp,ShapeNet,97c26d66399ecdc973b8ea30c1700f67,lamp,ShapeNet,False,lamp/ShapeNet/97c26d66399ecdc973b8ea30c1700f67,lamp/ShapeNet/5656f1bb53d675ffcb8d8c6d4df8143,False,lamp,lamp,3,"['it', 'has', 'a', 'wide', '-er', 'circular', 'base']",7,it has a wide -er circular base,train,train,train,train,"[1, 23, 24, 26, 83, 9, 102, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173764,173764,user_1696,the center body is indented and less dense,3JMSRU9HQKNP9Q64GQYWWHG0W4YVEU,1296.0,5656f1bb53d675ffcb8d8c6d4df8143,lamp,ShapeNet,97c26d66399ecdc973b8ea30c1700f67,lamp,ShapeNet,False,lamp/ShapeNet/97c26d66399ecdc973b8ea30c1700f67,lamp/ShapeNet/5656f1bb53d675ffcb8d8c6d4df8143,False,lamp,lamp,3,"['the', 'center', 'body', 'is', 'indented', 'and', 'less', 'dense']",8,the center body is indented and less dense,train,train,train,train,"[1, 10, 165, 45, 7, 633, 47, 229, 863, 2, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173765,173765,user_2122,has a single adjustable arm,34PGFRQONQ4AZVS1K1EJFZC68LEJWV,71.0,72d5a2931dc1c913edb30e9b97600303,lamp,ShapeNet,6b9e4403230a162b54fb5025c749b481,lamp,ShapeNet,False,lamp/ShapeNet/6b9e4403230a162b54fb5025c749b481,lamp/ShapeNet/72d5a2931dc1c913edb30e9b97600303,False,lamp,lamp,3,"['has', 'a', 'single', 'adjustable', 'arm']",5,has a single adjustable arm,train,train,train,train,"[1, 24, 26, 86, 2349, 517, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173766,173766,user_1957,The target lamp' shade is bell-shaped.,3NPFYT4IZEXFXT7QM0P2K5YXPV0GXE,253.0,72d5a2931dc1c913edb30e9b97600303,lamp,ShapeNet,6b9e4403230a162b54fb5025c749b481,lamp,ShapeNet,False,lamp/ShapeNet/6b9e4403230a162b54fb5025c749b481,lamp/ShapeNet/72d5a2931dc1c913edb30e9b97600303,False,lamp,lamp,3,"['the', 'target', 'lamp', ""'"", 'shade', 'is', 'bell', 'shaped']",8,the target lamp ' shade is bell shaped,train,train,train,train,"[1, 10, 11, 295, 587, 1873, 7, 337, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173767,173767,user_947,"It has a longer, thicker pole.",3IRIK4HM3CDPX27PJRKTU10YU096C2,44.0,b3530cffd4a04deab641e19ecbf0e871,lamp,ShapeNet,a54ea55a07b96a237b2bb75885cfc44,lamp,ShapeNet,False,lamp/ShapeNet/a54ea55a07b96a237b2bb75885cfc44,lamp/ShapeNet/b3530cffd4a04deab641e19ecbf0e871,True,lamp,lamp,3,"['it', 'has', 'a', 'long', '-er', 'thick', '-er', 'pole']",8,it has a long -er thick -er pole,train,train,train,train,"[1, 23, 24, 26, 32, 9, 54, 9, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173770,173770,user_728,The base is not round.,3I3WADAZ9SXUNN4E4DJFXVGFNIBO5T,67.0,fa6b1702f7c1fa191b17743c18fb63dc,lamp,ShapeNet,cce6476ac521a1d130f6e0ede20c4525,lamp,ShapeNet,False,lamp/ShapeNet/cce6476ac521a1d130f6e0ede20c4525,lamp/ShapeNet/fa6b1702f7c1fa191b17743c18fb63dc,False,lamp,lamp,3,"['the', 'base', 'is', 'not', 'round']",5,the base is not round,train,train,train,train,"[1, 10, 103, 7, 40, 134, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173772,173772,user_1106,The top of the shade is more evenly round,32Z9ZLUT1ND63GO95FKOMSJ5SREOHM,82.0,8b60bb548c0813a7e420612cf7bb547c,lamp,ShapeNet,573500f52762f0ea8485cf03cd00c621,lamp,ShapeNet,False,lamp/ShapeNet/573500f52762f0ea8485cf03cd00c621,lamp/ShapeNet/8b60bb548c0813a7e420612cf7bb547c,True,lamp,lamp,3,"['the', 'top', 'of', 'the', 'shade', 'is', 'more', 'evenly', 'round']",9,the top of the shade is more evenly round,train,train,train,train,"[1, 10, 99, 38, 10, 1873, 7, 34, 1300, 134, 2, 0, 0, 0, 0, 0, 0, 0]",shade,,
173773,173773,user_158,Its base is larger.,3EFVCAY5L52Z9UWJMYYD1J9KQFV8JR,137.0,8b60bb548c0813a7e420612cf7bb547c,lamp,ShapeNet,573500f52762f0ea8485cf03cd00c621,lamp,ShapeNet,False,lamp/ShapeNet/573500f52762f0ea8485cf03cd00c621,lamp/ShapeNet/8b60bb548c0813a7e420612cf7bb547c,True,lamp,lamp,3,"['its', 'base', 'is', 'large', '-er']",5,its base is large -er,train,train,train,train,"[1, 5, 103, 7, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173775,173775,user_1696,the shade is closed at the top by a small piece,3LOTDFNYA9SUUT651BNY01KEFEUWF2,450.0,b4aee889d5e2a826f6747912091f1965,lamp,ShapeNet,bd0bbdadcd0b9fca7d57a0513a353be5,lamp,ShapeNet,False,lamp/ShapeNet/bd0bbdadcd0b9fca7d57a0513a353be5,lamp/ShapeNet/b4aee889d5e2a826f6747912091f1965,True,lamp,lamp,3,"['the', 'shade', 'is', 'closed', 'at', 'the', 'top', 'by', 'a', 'small', 'piece']",11,the shade is closed at the top by a small piece,train,train,train,train,"[1, 10, 1873, 7, 1005, 98, 10, 99, 248, 26, 111, 65, 2, 0, 0, 0, 0, 0]",shade,,
173776,173776,user_1283,the base is thinner,3F0BG9B9MRGL45MZYT7AX6SDSZF7YE,33.0,70b78b9439a9de7530f6e0ede20c4525,lamp,ShapeNet,c561496324b6d8154c5b22ae639d5204,lamp,ShapeNet,False,lamp/ShapeNet/c561496324b6d8154c5b22ae639d5204,lamp/ShapeNet/70b78b9439a9de7530f6e0ede20c4525,True,lamp,lamp,3,"['the', 'base', 'is', 'thin', '-er']",5,the base is thin -er,train,train,train,train,"[1, 10, 103, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173777,173777,user_65,It has a wider base,3MHW492WW26NLEYHXOMF9PL9575VM1,39.0,70b78b9439a9de7530f6e0ede20c4525,lamp,ShapeNet,c561496324b6d8154c5b22ae639d5204,lamp,ShapeNet,False,lamp/ShapeNet/c561496324b6d8154c5b22ae639d5204,lamp/ShapeNet/70b78b9439a9de7530f6e0ede20c4525,True,lamp,lamp,3,"['it', 'has', 'a', 'wide', '-er', 'base']",6,it has a wide -er base,train,train,train,train,"[1, 23, 24, 26, 83, 9, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173778,173778,user_2122,has a narrower shade,340UGXU9D0U6YM3Q6QD10Z23ISAUVS,60.0,e5ff9311bee487f5ca4aaad7dc0e3a16,lamp,ShapeNet,lamp_0137,lamp,ModelNet,False,lamp/ModelNet/lamp_0137,lamp/ShapeNet/e5ff9311bee487f5ca4aaad7dc0e3a16,True,lamp,lamp,3,"['has', 'a', 'narrow', '-er', 'shade']",5,has a narrow -er shade,train,train,train,train,"[1, 24, 26, 210, 9, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173779,173779,user_952,The opening at the top of the shade is smaller,3J88R45B2IRLA60PPJFPEECPQMMXPY,65.0,e5ff9311bee487f5ca4aaad7dc0e3a16,lamp,ShapeNet,lamp_0137,lamp,ModelNet,False,lamp/ModelNet/lamp_0137,lamp/ShapeNet/e5ff9311bee487f5ca4aaad7dc0e3a16,True,lamp,lamp,3,"['the', 'opening', 'at', 'the', 'top', 'of', 'the', 'shade', 'is', 'small', '-er']",11,the opening at the top of the shade is small -er,train,train,train,train,"[1, 10, 197, 98, 10, 99, 38, 10, 1873, 7, 111, 9, 2, 0, 0, 0, 0, 0]",shade,,
173780,173780,user_1723,It does not have an ornate pole.,3A4NIXBJ78SKP9MNJKK9MGN7EAMMLU,145.0,50f14b490f3f4589f51f77a6d7299806,lamp,ShapeNet,4f62263f7bb10280a5f600ed2cf472ac,lamp,ShapeNet,False,lamp/ShapeNet/4f62263f7bb10280a5f600ed2cf472ac,lamp/ShapeNet/50f14b490f3f4589f51f77a6d7299806,False,lamp,lamp,3,"['it', 'does', 'not', 'have', 'an', 'ornate', 'pole']",7,it does not have an ornate pole,train,train,train,train,"[1, 23, 39, 40, 84, 72, 191, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173781,173781,user_203,It does not have a base.,3PH3VY7DJNQ0ZAX52NH53T0WRJOZWT,59.0,50f14b490f3f4589f51f77a6d7299806,lamp,ShapeNet,4f62263f7bb10280a5f600ed2cf472ac,lamp,ShapeNet,False,lamp/ShapeNet/4f62263f7bb10280a5f600ed2cf472ac,lamp/ShapeNet/50f14b490f3f4589f51f77a6d7299806,False,lamp,lamp,3,"['it', 'does', 'not', 'have', 'a', 'base']",6,it does not have a base,train,train,train,train,"[1, 23, 39, 40, 84, 26, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173784,173784,user_158,Its shade is smaller.,3GGAI1SQEXRRM5SH67RAJXXKK0CMCG,109.0,b36bfbbc98cb45431735ea0e092a805a,lamp,ShapeNet,57930764a16deae9b219dbeac7819b2b,lamp,ShapeNet,False,lamp/ShapeNet/57930764a16deae9b219dbeac7819b2b,lamp/ShapeNet/b36bfbbc98cb45431735ea0e092a805a,False,lamp,lamp,3,"['its', 'shade', 'is', 'small', '-er']",5,its shade is small -er,train,train,train,train,"[1, 5, 1873, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173786,173786,user_903,Its pole is skinnier,3LUY3GC631TRVRUY76BRKFZ1OTFP73,44.0,b4b15a84b9067f94a75d03186a0409e2,lamp,ShapeNet,6a977967aedbb60048b9747b6b395fc5,lamp,ShapeNet,False,lamp/ShapeNet/6a977967aedbb60048b9747b6b395fc5,lamp/ShapeNet/b4b15a84b9067f94a75d03186a0409e2,True,lamp,lamp,3,"['its', 'pole', 'is', 'skinny', '-er']",5,its pole is skinny -er,train,train,train,train,"[1, 5, 1299, 7, 282, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173787,173787,user_1696,The inner tip is a thicker cone shape,3Z9WI9EOZ1HNDP3U7NSVFB2W8MYKHS,262.0,b4b15a84b9067f94a75d03186a0409e2,lamp,ShapeNet,6a977967aedbb60048b9747b6b395fc5,lamp,ShapeNet,False,lamp/ShapeNet/6a977967aedbb60048b9747b6b395fc5,lamp/ShapeNet/b4b15a84b9067f94a75d03186a0409e2,True,lamp,lamp,3,"['the', 'inner', 'tip', 'is', 'a', 'thick', '-er', 'cone', 'shape']",9,the inner tip is a thick -er cone shape,train,train,train,train,"[1, 10, 1754, 357, 7, 26, 54, 9, 143, 93, 2, 0, 0, 0, 0, 0, 0, 0]",unknown,,shade
173789,173789,user_1154,"It has a slightly flat, circular lamp shade.",3VP0C6EFSIP26OJGWGE7XX5AODY6M3,84.0,69ae5e9ce88c9262dd0bffa2f83687b2,lamp,ShapeNet,a0dfc97cf85ddccdac42bdc1d2df4a3,lamp,ShapeNet,False,lamp/ShapeNet/a0dfc97cf85ddccdac42bdc1d2df4a3,lamp/ShapeNet/69ae5e9ce88c9262dd0bffa2f83687b2,False,lamp,lamp,3,"['it', 'has', 'a', 'slightly', 'flat', 'circular', 'lamp', 'shade']",8,it has a slightly flat circular lamp shade,val,train,val,train,"[1, 23, 24, 26, 174, 129, 102, 295, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,shade
173790,173790,user_914,Its base is a small circle shape,3AWETUDC94LIYFD0D6DQ22ROC81IZG,123.0,752a9fb2cf32fb5481e0c510e9bf91d1,lamp,ShapeNet,c60a072ba63c12cd8ae0d28389a2d006,lamp,ShapeNet,False,lamp/ShapeNet/c60a072ba63c12cd8ae0d28389a2d006,lamp/ShapeNet/752a9fb2cf32fb5481e0c510e9bf91d1,False,lamp,lamp,3,"['its', 'base', 'is', 'a', 'small', 'circle', 'shape']",7,its base is a small circle shape,val,train,val,train,"[1, 5, 103, 7, 26, 111, 149, 93, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173794,173794,user_65,It has a ring at the top,34V1S5K3GUUNZ40M77A2SBZQOF769M,42.0,15c51ecb58bf304fef3a2c64cef919d0,lamp,ShapeNet,7daa2c16580e9f8ee055d2b52a9e17d8,lamp,ShapeNet,False,lamp/ShapeNet/7daa2c16580e9f8ee055d2b52a9e17d8,lamp/ShapeNet/15c51ecb58bf304fef3a2c64cef919d0,False,lamp,lamp,3,"['it', 'has', 'a', 'ring', 'at', 'the', 'top']",7,it has a ring at the top,train,train,train,train,"[1, 23, 24, 26, 557, 98, 10, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173795,173795,user_1283,the rod is thicker,3SB4CE2TJXOEN2UN00XSOJNUR1VAX6,44.0,15c51ecb58bf304fef3a2c64cef919d0,lamp,ShapeNet,7daa2c16580e9f8ee055d2b52a9e17d8,lamp,ShapeNet,False,lamp/ShapeNet/7daa2c16580e9f8ee055d2b52a9e17d8,lamp/ShapeNet/15c51ecb58bf304fef3a2c64cef919d0,False,lamp,lamp,3,"['the', 'rod', 'is', 'thick', '-er']",5,the rod is thick -er,train,train,train,train,"[1, 10, 328, 7, 54, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173796,173796,user_1106,The top is cup shaped,3OHYZ19UGEYRTTGVZ9AW56W1FX6OAV,89.0,a8d6e75a7d2712f3fcb8d8c6d4df8143,lamp,ShapeNet,e22cc77e9bf9eb0875d36c94c257eb30,lamp,ShapeNet,False,lamp/ShapeNet/e22cc77e9bf9eb0875d36c94c257eb30,lamp/ShapeNet/a8d6e75a7d2712f3fcb8d8c6d4df8143,False,lamp,lamp,3,"['the', 'top', 'is', 'cup', 'shaped']",5,the top is cup shaped,val,train,val,train,"[1, 10, 99, 7, 870, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173797,173797,user_947,"It does not have a rounded, circular shade.",3QIYRE09Y5ADHK3J2BHQFG3TLT8N14,44.0,a8d6e75a7d2712f3fcb8d8c6d4df8143,lamp,ShapeNet,e22cc77e9bf9eb0875d36c94c257eb30,lamp,ShapeNet,False,lamp/ShapeNet/e22cc77e9bf9eb0875d36c94c257eb30,lamp/ShapeNet/a8d6e75a7d2712f3fcb8d8c6d4df8143,False,lamp,lamp,3,"['it', 'does', 'not', 'have', 'a', 'rounded', 'circular', 'shade']",8,it does not have a rounded circular shade,val,train,val,train,"[1, 23, 39, 40, 84, 26, 48, 102, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173798,173798,user_65,It has a circular base,31HQ4X3T3U3NN4ZS3HGVYPMD6XMLSJ,58.0,ed81fd0ffffd360638e74158ae3d41a0,lamp,ShapeNet,b474613907b293682f8b82e61bb347fa,lamp,ShapeNet,False,lamp/ShapeNet/b474613907b293682f8b82e61bb347fa,lamp/ShapeNet/ed81fd0ffffd360638e74158ae3d41a0,False,lamp,lamp,3,"['it', 'has', 'a', 'circular', 'base']",5,it has a circular base,train,train,train,train,"[1, 23, 24, 26, 102, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173799,173799,user_1900,the base is narrower,3D8YOU6S9GDLJWOP5I5TO7M41ZKU62,50.0,ed81fd0ffffd360638e74158ae3d41a0,lamp,ShapeNet,b474613907b293682f8b82e61bb347fa,lamp,ShapeNet,False,lamp/ShapeNet/b474613907b293682f8b82e61bb347fa,lamp/ShapeNet/ed81fd0ffffd360638e74158ae3d41a0,False,lamp,lamp,3,"['the', 'base', 'is', 'narrow', '-er']",5,the base is narrow -er,train,train,train,train,"[1, 10, 103, 7, 210, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173801,173801,user_947,The shade has a smaller diameter.,3MH9DQ757Y5NGPDVHVEF0YZTVEJUG2,45.0,a11dd450220af960ca70272754aeb3c9,lamp,ShapeNet,fad0ae547e1facc09f97ca916781e800,lamp,ShapeNet,False,lamp/ShapeNet/fad0ae547e1facc09f97ca916781e800,lamp/ShapeNet/a11dd450220af960ca70272754aeb3c9,False,lamp,lamp,3,"['the', 'shade', 'has', 'a', 'small', '-er', 'diameter']",7,the shade has a small -er diameter,train,train,train,train,"[1, 10, 1873, 24, 26, 111, 9, 268, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173803,173803,user_1696,the shade contains a lower rounded part,3LBXNTKX0TO0IJKI8UJSSOCALI79XI,770.0,a3ff2bc2ac65bf093aa7852a81a014bb,lamp,ShapeNet,4d61bb37c5edb2903f7bd0762436c545,lamp,ShapeNet,False,lamp/ShapeNet/4d61bb37c5edb2903f7bd0762436c545,lamp/ShapeNet/a3ff2bc2ac65bf093aa7852a81a014bb,False,lamp,lamp,3,"['the', 'shade', 'contains', 'a', 'low', '-er', 'rounded', 'part']",8,the shade contains a low -er rounded part,test,train,test,train,"[1, 10, 1873, 196, 26, 345, 9, 48, 311, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
